group,horizon_days,n,positive_rate,negative_rate,mean_return,median_return,avg_winner,avg_loser,median_winner,median_loser,bottom_10pct,bottom_5pct,worst_return,median_mae,median_mfe,mean_mae,mean_mfe,universe_label,bucket
A,3,5549,0.5296449810776717,0.47035501892232834,0.0006414108616346198,0.0009135200942373,0.010820431145704712,-0.010820711979316337,0.0079647517365764,-0.00722707903715215,-0.01578848005983512,-0.023161925062499197,-0.1361639824294509,-0.007885843034817,0.0083018867861246,-0.011269812160055357,0.011060856309973218,XLP,non_spy_etf
A,5,5549,0.5500090106325464,0.4499909893674536,0.0012173669077414362,0.0020980354771342,0.013763192204770324,-0.014116977828554986,0.0107467083372724,-0.0093676814968972,-0.02063696876368184,-0.030584712646024637,-0.1733800350267051,-0.0099502487564239,0.0112456747352986,-0.014586250652780632,0.014578079070343846,XLP,non_spy_etf
A,10,5549,0.5856911155163093,0.41430888448369074,0.0026275715214620905,0.0044189129485787,0.01858942221058869,-0.019937028191309308,0.015217277410646799,-0.0135753624933507,-0.026942425764515856,-0.04108952068894146,-0.1860668718806301,-0.0136652025367727,0.0171293561726102,-0.020417181140867845,0.020916225583812786,XLP,non_spy_etf
A,20,5549,0.6141647143629483,0.3858352856370517,0.005474397702615646,0.0083648977767132,0.026491899551480937,-0.027980831770029347,0.022451231313135603,-0.0187734668365723,-0.03577898959603352,-0.05744251443422461,-0.2259908069630031,-0.0184605757178362,0.0255509421888193,-0.028539447777668075,0.030003844844759372,XLP,non_spy_etf
B,1,372,0.48655913978494625,0.5134408602150538,-0.0002586168212951537,0.0,0.006561192357017446,-0.006721367927444789,0.0047920588745236,-0.0052738336729731,-0.01094893341890872,-0.01435400866004662,-0.0345833333305882,-0.0054266082779185505,0.0045911912113114,-0.007304412425947562,0.006046375027652801,XLP,non_spy_etf
B,3,372,0.49193548387096775,0.5080645161290323,-0.0007375575935291658,-0.0002990077702597,0.010479933738172737,-0.011598938089304024,0.0077836952127159,-0.0081201786428976,-0.0179637583817881,-0.025058441248543704,-0.0577962577953696,-0.009974476046434099,0.007780477180451,-0.012881302953163693,0.010741516688259161,XLP,non_spy_etf
B,5,372,0.5349462365591398,0.4650537634408602,-4.896705855167968e-05,0.00138743137984085,0.012177550395556423,-0.014112995806340773,0.0097809076699864,-0.0102564102553943,-0.0242592638968746,-0.030426457612307032,-0.0611226611246488,-0.01211415674646075,0.01082579100358275,-0.015970370370263623,0.013869277595625857,XLP,non_spy_etf
B,10,372,0.5672043010752689,0.4327956989247312,0.0015496077439874684,0.0040396079059983,0.01702812435994216,-0.018735901609841354,0.0137046861140635,-0.0160826138488844,-0.029246687318302367,-0.03668187483641195,-0.070491803282138,-0.01679296307721525,0.01742493749663005,-0.020611712699766544,0.020040792981714677,XLP,non_spy_etf
B,20,372,0.5994623655913979,0.40053763440860213,0.005741019882945422,0.0068898019240478,0.025309059293310735,-0.023545374670822804,0.0202003398667571,-0.0190895741557943,-0.03206883722208144,-0.04418790479690491,-0.0920887400592613,-0.021475560217788098,0.02450007575490915,-0.02734981075649877,0.028546654279243366,XLP,non_spy_etf
C,1,4078,0.5068661108386464,0.4931338891613536,-3.99376478279455e-06,0.0002472168167819,0.004978828423362943,-0.005125571816944526,0.0037645448320691,-0.0036450154649833,-0.00796659178953342,-0.011428143696241844,-0.0456257848469964,-0.0037873050393586,0.0037023475331458503,-0.005201859297760938,0.004921564563983393,XLP,non_spy_etf
C,3,4078,0.5318783717508583,0.4681216282491417,0.0005873245437324317,0.0008883992907149001,0.009217753621741756,-0.009218542753387644,0.007340090877028,-0.0064292779427489,-0.013889442260229149,-0.020148767086996554,-0.0841487279835156,-0.00692609137290785,0.0073108847406192,-0.009441492542119885,0.009410263182072534,XLP,non_spy_etf
C,5,4078,0.5495340853359489,0.450465914664051,0.0011810241177745125,0.0019043086024287,0.012036228732126933,-0.012061498223414261,0.0097508125665013,-0.0083740404757859,-0.017905934313761925,-0.025952527265749998,-0.093376764386014,-0.008843250823899751,0.01002786813466655,-0.012303153130147362,0.012497227159384077,XLP,non_spy_etf
C,10,4078,0.5926924963217264,0.4073075036782737,0.002864119625899618,0.0042822801974724,0.016424685443494663,-0.016868503842569514,0.0138190954767944,-0.0122757318224927,-0.02323778261223353,-0.03409902405240232,-0.1374632232768552,-0.011958874963408899,0.01520693568599215,-0.017329977951673188,0.018209999006652905,XLP,non_spy_etf
C,20,4078,0.6223639038744483,0.37763609612555177,0.006191540611554135,0.008133404195669401,0.02407871827019899,-0.023287457373926804,0.02084004373049935,-0.015986972781619452,-0.02976038984063775,-0.04382624384763235,-0.2259908069630031,-0.0165506845787297,0.0234311212562319,-0.024220671263352207,0.026624390045976613,XLP,non_spy_etf
D,1,240,0.5208333333333334,0.4791666666666667,4.031896436143499e-05,0.00081991384335075,0.005866213971041988,-0.006292175608117428,0.00419639110188,-0.0044291338592293,-0.009457102480744379,-0.01289671032123168,-0.0345833333305882,-0.0045546076508702505,0.0043660584233755,-0.006343811989764144,0.005755565776332242,XLP,non_spy_etf
D,3,240,0.525,0.475,-0.00041939334817705533,0.0008964557486554,0.009186951977256452,-0.011036932918393031,0.006284313972664201,-0.0070287100205302,-0.01643589732661415,-0.025015315318657742,-0.0577962577953696,-0.008153044217550549,0.0071678586000307,-0.011294990098033008,0.009967405573610807,XLP,non_spy_etf
D,5,240,0.5375,0.4625,-9.611678510817422e-05,0.0010687091928398,0.010288104240622225,-0.012164265544740796,0.0090871540733099,-0.0082824760214068,-0.01994263553669367,-0.028995074237507138,-0.0611226611246488,-0.009707627842709749,0.01020178012322555,-0.014097229203474254,0.012668088067889282,XLP,non_spy_etf
D,10,240,0.5875,0.4125,0.0013538610989824798,0.0043378653794482,0.015007565756804482,-0.018092324322764003,0.0127130105462587,-0.0145678213016399,-0.028247740364592506,-0.039283065790389066,-0.0600121316839247,-0.01252374073561735,0.015596393319232,-0.018962436301911655,0.018201117885609235,XLP,non_spy_etf
D,20,240,0.6208333333333333,0.37916666666666665,0.005737178031908859,0.0081225929002356,0.02260113163118429,-0.021875229509761895,0.0170443096917245,-0.0167111581824331,-0.03082252002559874,-0.03812953636581202,-0.0920887400592613,-0.01885610559845605,0.023003456215191502,-0.02576589964154946,0.02571523744729556,XLP,non_spy_etf
A,1,2169,0.5103734439834025,0.4896265560165975,-0.00016506063397987898,0.0003071253041171,0.007223584842051697,-0.007866784308148387,0.0054945054947639,-0.00578196580517675,-0.01258528283814732,-0.01718617355042016,-0.0672955974867208,-0.0057803468195474,0.005203816131605,-0.007836018349196073,0.006844569032632171,XLRE,non_spy_etf
A,3,2169,0.5306592899953896,0.4693407100046104,0.000499835796983813,0.0013466199857112,0.01434116739421836,-0.015149842659221455,0.0110995468148025,-0.010893995270074099,-0.02282684238900164,-0.032483459351441396,-0.1155313351475765,-0.0107112253630246,0.0104438642299491,-0.01476404297861034,0.013747291089868878,XLRE,non_spy_etf
A,5,2169,0.5486399262332873,0.4513600737667128,0.0011598574755444728,0.0023492560679838,0.018762815098738037,-0.020236996019450768,0.0147800958798558,-0.0141570141570483,-0.029902705141246058,-0.042397723282892,-0.1918256130797594,-0.0135135135143258,0.0142636001777047,-0.019387191231760494,0.018561614117746577,XLRE,non_spy_etf
A,10,2169,0.5610880590133702,0.4389119409866298,0.0028220936837432676,0.0049621311058669,0.027511227041447154,-0.028739540030884494,0.0231197771591553,-0.0204610321380194,-0.041979800250225796,-0.0598855389085122,-0.3007673296984915,-0.0182636315517422,0.0216288767279173,-0.0276056829721025,0.027400133222176427,XLRE,non_spy_etf
A,20,2169,0.5887505763024435,0.41124942369755646,0.006169960704912345,0.0092106467711863,0.03859810998543806,-0.04025464314175957,0.0314485387556566,-0.02896544428330885,-0.052068992438122776,-0.07700603622447286,-0.3813442864026438,-0.0260638297879446,0.0331632653087563,-0.03926080069236736,0.04008425339272783,XLRE,non_spy_etf
B,1,350,0.48857142857142855,0.5114285714285715,-0.0006562205704644034,-0.00010429703754745,0.006407171234412883,-0.007403930060039911,0.0048433968366601,-0.0063463281974044,-0.012219068300255619,-0.015831234783947445,-0.0404755165584237,-0.00607089529448375,0.00462731292028635,-0.007785535852137109,0.005909288722940521,XLRE,non_spy_etf
B,3,350,0.5,0.5,0.0001790055259107349,0.00012800819247825,0.013697700385877047,-0.013339689334055578,0.0110995468148025,-0.0101854270035812,-0.02054942857137109,-0.029708792671719792,-0.0766550522654072,-0.01130855264664185,0.0091297021079538,-0.014173033500137404,0.012505560538054128,XLRE,non_spy_etf
B,5,350,0.5057142857142857,0.4942857142857143,0.00037359944635334714,0.00081819773520325,0.01815019581225969,-0.017814016488706896,0.0149253731354743,-0.0128473259630952,-0.033706847946719284,-0.04414304452353798,-0.095660513068199,-0.014075099715851351,0.0118463950922045,-0.018564837351922655,0.017037463579978894,XLRE,non_spy_etf
B,10,350,0.47714285714285715,0.5228571428571429,-0.0022652471301963374,-0.0019263281838038998,0.024063971586508852,-0.026292457653091246,0.0190831777657105,-0.018422295703413,-0.04614111705352266,-0.06761522684406299,-0.1134939759017491,-0.0198130140774724,0.017983522373180197,-0.028310359577397616,0.024670563002200427,XLRE,non_spy_etf
B,20,350,0.4542857142857143,0.5457142857142857,-0.008672023767260213,-0.00582638303230695,0.03500388869487062,-0.04503050586924349,0.0270621909987824,-0.0289453813226051,-0.07750397683195111,-0.09542403596869657,-0.3097578518360498,-0.032212548855622344,0.02771787917747645,-0.0466297478181894,0.035032628303243676,XLRE,non_spy_etf
C,1,1764,0.5187074829931972,0.4812925170068027,-0.00014169161619878289,0.00040656204923975,0.006284016607151893,-0.007066924860445978,0.0050000000010639,-0.0055496828739918,-0.011251110462439099,-0.014907980680443514,-0.0442686101596433,-0.0052814166760503,0.0049707164602224505,-0.006983144334674054,0.006139201863834236,XLRE,non_spy_etf
C,3,1764,0.5306122448979592,0.46938775510204084,0.00041304904238774237,0.0012398508396157999,0.012282643013993552,-0.013004752838557957,0.009911816979018849,-0.00986016332424975,-0.02051603872834985,-0.02834901262318551,-0.0925691098156366,-0.00985025740189355,0.00964624516820485,-0.012853688159951526,0.012058100308020967,XLRE,non_spy_etf
C,5,1764,0.5425170068027211,0.4574829931972789,0.0010892385983497655,0.0018738378138345,0.016110123052344535,-0.016723631813636595,0.0129993658824834,-0.0125361620074021,-0.02602258866582824,-0.035342293693037895,-0.112210424709952,-0.012669184786345,0.0131691433311464,-0.01669894725301995,0.01617086360491597,XLRE,non_spy_etf
C,10,1764,0.5532879818594104,0.4467120181405896,0.0025467639920018176,0.0040173053163562004,0.023368875367636602,-0.023243059234672736,0.02008585227499975,-0.01812861183906685,-0.03597752537836036,-0.04862566122521814,-0.2581790514846022,-0.017395484146994,0.01973145698062255,-0.023657919747657595,0.02375309371063084,XLRE,non_spy_etf
C,20,1764,0.5861678004535147,0.41383219954648526,0.004617740707180563,0.0078604602404246,0.0317034118150184,-0.0337474427524144,0.0269152000525377,-0.0247411919878253,-0.04622317911177008,-0.06374021153308143,-0.3813442864026438,-0.02472714711604965,0.03017705999217205,-0.034146731323418084,0.03439751648473312,XLRE,non_spy_etf
D,1,269,0.49070631970260226,0.5092936802973977,-0.00045208135332069335,0.0,0.006097337670195094,-0.006762470485467292,0.00470243165640745,-0.0051886792467658,-0.01088855029244934,-0.01377679798651708,-0.0292386185244404,-0.0058139534888261,0.0043559427526118,-0.007298484353310172,0.005465583651288098,XLRE,non_spy_etf
D,3,269,0.48698884758364314,0.5130111524163569,-0.0002824525957640612,-0.0002605523701747,0.012369622034512567,-0.012292755324504917,0.009785770958492,-0.0093828009061726,-0.01849330082527484,-0.02817613732258336,-0.0766550522654072,-0.0106514738673659,0.0083883388360803,-0.013266670469956643,0.011268860255868417,XLRE,non_spy_etf
D,5,269,0.4758364312267658,0.5241635687732342,-0.000557483754615856,-0.0006249999979164,0.016625514071336413,-0.016156233554061886,0.0133339259520571,-0.0108233260393133,-0.028428967009868737,-0.0415755772239994,-0.095660513068199,-0.0138427464010912,0.0111636190931552,-0.017673816593836805,0.015275435854430273,XLRE,non_spy_etf
D,10,269,0.4721189591078067,0.5278810408921933,-0.00140204661279049,-0.0020433183494126,0.022365952527239497,-0.022659341618310274,0.0181771633383964,-0.0158397945129545,-0.03862902105390424,-0.05402354987707226,-0.1134939759017491,-0.0188617383220688,0.0163455925256865,-0.026179741871583336,0.022164501099802822,XLRE,non_spy_etf
D,20,269,0.45724907063197023,0.5427509293680297,-0.00624323190783145,-0.005437799333312,0.03338928811239554,-0.03963227274678981,0.024628662851341,-0.026301424065226398,-0.060380210845841505,-0.08694117257422472,-0.3097578518360498,-0.0304915992533261,0.0240202275600125,-0.04241801144891533,0.03235439675318832,XLRE,non_spy_etf
A,1,5549,0.4928816002883402,0.5071183997116597,-0.00022328526806920728,0.0,0.007560519637448427,-0.007788568287468897,0.0056728647981207,-0.00549191907108045,-0.0123227507661585,-0.01743332946215416,-0.0880239520954985,-0.0057163931415853,0.0053537284786129,-0.008003280108971294,0.007224968263484906,XLU,non_spy_etf
A,3,5549,0.5357722112092269,0.4642277887907731,0.0004612729041136559,0.001320132021384,0.01317061564998203,-0.014206769014933967,0.0102774922925115,-0.010242296946553,-0.020888476655951917,-0.030010365856931457,-0.1690343887265378,-0.0097425191417992,0.0107377900954652,-0.01428285231886891,0.013761605474616172,XLU,non_spy_etf
A,5,5549,0.5446026311047035,0.4553973688952965,0.0011342033817273544,0.0020313406863667,0.01701990127489667,-0.017863255673736696,0.0135902116899554,-0.0121173189017954,-0.026702547600682816,-0.037330939216667254,-0.2074418604670518,-0.0124262847540038,0.014266755145474,-0.018449225866469805,0.018167459013419318,XLU,non_spy_etf
A,10,5549,0.5790232474319698,0.4209767525680303,0.0027948537617879265,0.0049010709763135,0.02339491472310532,-0.025539048579270633,0.0190267105733232,-0.0173406804849262,-0.03480337239646888,-0.05082866746868344,-0.2960626201568895,-0.0172239108358635,0.021431040452454,-0.02582890008871397,0.026163455843130384,XLU,non_spy_etf
A,20,5549,0.6121823752027392,0.3878176247972608,0.006100806981178816,0.0106639146905094,0.03327147402158844,-0.03678894949478377,0.0280330882413506,-0.02611109769764905,-0.04768932093371954,-0.0671188988003648,-0.3474567260717872,-0.02388344877136,0.0320601862281708,-0.036041118311093225,0.03747557715407371,XLU,non_spy_etf
B,1,737,0.4097693351424695,0.5902306648575305,-0.001708670164063425,-0.0013409319442913,0.006909149154726027,-0.00769161598998162,0.0054212586966044,-0.0055103647394237,-0.01386323750263492,-0.018359156905920902,-0.0383180739210741,-0.0072089520130499,0.0045774647892495,-0.00883609843742311,0.006183212353732675,XLU,non_spy_etf
B,3,737,0.47218453188602444,0.5278154681139756,-0.0017660409276016244,-0.0008984725966151,0.011851341764215678,-0.013948172487376488,0.009295380455142749,-0.010414201184871,-0.023955528273322417,-0.03013211983775794,-0.0752475247511258,-0.0115163147751735,0.0094367443206326,-0.015366011560772436,0.01207069613954209,XLU,non_spy_etf
B,5,737,0.48846675712347354,0.5115332428765265,-0.0017599615935127212,-0.0001847872432787,0.014217679382505668,-0.017017125390241153,0.0119953482687279,-0.012364466426003,-0.028356083006678797,-0.038310610720773755,-0.0892981236969577,-0.0143266475753307,0.0124370277068972,-0.019561672389388003,0.016057362118830975,XLU,non_spy_etf
B,10,737,0.5101763907734057,0.4898236092265943,4.080526671932604e-05,0.0006478327602787,0.02158718249116091,-0.02240085078976277,0.01575203336095915,-0.0159611380944388,-0.0339004587600844,-0.05360581146599352,-0.1123483226274145,-0.0200197726147967,0.01804199940333,-0.02661827740021201,0.024026398454950984,XLU,non_spy_etf
B,20,737,0.5630936227951153,0.4369063772048847,0.00014169007437144266,0.0056401233234342,0.030080435791711022,-0.03844396046195131,0.0220543626557401,-0.02742101564466065,-0.054699985885891325,-0.08000324461518893,-0.2765355222196441,-0.0276172125946284,0.0280036133743939,-0.038331014834109,0.03440922828880975,XLU,non_spy_etf
C,1,4078,0.4968121628249142,0.5031878371750859,-0.0001481893394130933,0.0,0.006304590958809677,-0.006519209263486842,0.00514835396941315,-0.00499926492587915,-0.0103002716864215,-0.01443680138530215,-0.0514858327594923,-0.0051150895136677504,0.00482195544208705,-0.006652937779503917,0.006195857718451114,XLU,non_spy_etf
C,3,4078,0.5411966650318784,0.45880333496812165,0.0006790411241075107,0.0013845622999928,0.011234934000007019,-0.011772511829986669,0.0093144560333875,-0.0091334894635501,-0.01772774163941925,-0.024398868451620852,-0.0862601028664047,-0.00866311665310945,0.0097064946331328,-0.01173825979697034,0.01182352232554753,XLU,non_spy_etf
C,5,4078,0.5522314860225601,0.44776851397743994,0.0014949007970019273,0.00221642559818965,0.014689915101613996,-0.014778468433001568,0.01250386696682855,-0.01073867899949865,-0.02251205087054402,-0.031534388917800235,-0.1120948165069092,-0.0111379054805166,0.0129990713680622,-0.015095129041096422,0.015781284019509026,XLU,non_spy_etf
C,10,4078,0.5848455125061305,0.4151544874938695,0.003580579192674752,0.00477897933637835,0.020560868611781236,-0.02034026561805707,0.0174459176510799,-0.0156447136039656,-0.029520912526682076,-0.0411865047283178,-0.2240437158481502,-0.01505467512766015,0.01981267906455585,-0.020933032221222142,0.023137525296787663,XLU,non_spy_etf
C,20,4078,0.6253065228052967,0.3746934771947033,0.007858350732703403,0.0105078706007406,0.030000212589703996,-0.02909305485325964,0.02555977760380375,-0.0217038034474065,-0.03884957957234938,-0.05648111836704988,-0.3474567260717872,-0.021083591700957152,0.030003903995221952,-0.02898408155744573,0.0339624080130484,XLU,non_spy_etf
D,1,537,0.41154562383612664,0.5884543761638734,-0.0015305305928839904,-0.0011768167102768,0.006678999334572942,-0.007272005637086466,0.0054869684492799,-0.005473037682434,-0.01331256296388094,-0.01676616385460384,-0.0372822299553775,-0.0065369649793812,0.0040485829945919,-0.008038474080635146,0.005517428969410428,XLU,non_spy_etf
D,3,537,0.4729981378026071,0.527001862197393,-0.0014001218929222457,-0.0008984725966151,0.010792987173616677,-0.012343760419073788,0.008475030117891049,-0.0094915872089851,-0.02138362618054154,-0.02803490268529436,-0.0552521683285662,-0.010889973714691,0.008010391858372,-0.013957519026432367,0.010672379204301877,XLU,non_spy_etf
D,5,537,0.5083798882681564,0.49162011173184356,-0.0007808869481078325,0.0003268507909481,0.013131397849351717,-0.015167454181844411,0.0106729913975553,-0.01103830088339965,-0.02419873857923986,-0.03539968740657724,-0.0776826859787498,-0.0133234640970931,0.0116906474827251,-0.017576444480707245,0.014552838037546598,XLU,non_spy_etf
D,10,537,0.5121042830540037,0.48789571694599626,0.0016115984071752144,0.0007791591686256,0.020814755513096493,-0.01854438710476506,0.0152697658609803,-0.01421200936371175,-0.02760221321563458,-0.035950391074730643,-0.1123483226274145,-0.0187652129760385,0.0168831168837255,-0.023817450286966912,0.02222389920491533,XLU,non_spy_etf
D,20,537,0.5586592178770949,0.441340782122905,0.0016494381635199068,0.0045108522483741,0.02841559017602774,-0.03223176691560392,0.0193980229673829,-0.0242914979774984,-0.04709946903080852,-0.06848691818872894,-0.2765355222196441,-0.0259215220012209,0.0262440354508635,-0.034248640673419574,0.03245606055262903,XLU,non_spy_etf
A,1,5549,0.5004505316273202,0.4995494683726798,-4.8296568982616596e-05,9.88630748621766e-05,0.006975881889847559,-0.00708514490237778,0.005143889893068,-0.005004509391613,-0.01118853478045826,-0.0158351022019552,-0.0864688856723591,-0.0050972248427567,0.0044781260760473,-0.007132060359096752,0.006362756561986894,XLV,non_spy_etf
A,3,5549,0.5298251937285997,0.47017480627140024,0.0007182904008632573,0.0010948905109393,0.01313432374590349,-0.013272946867982385,0.01000817218935,-0.0093548387085052,-0.0200998746565808,-0.02807973903709558,-0.1376470588249143,-0.0093833780183306,0.009391304347001,-0.013606865327986958,0.01267770144893556,XLV,non_spy_etf
A,5,5549,0.5446026311047035,0.4553973688952965,0.0014724979977925165,0.0019736842112674,0.01707694178461075,-0.017188613645960825,0.013531085483573499,-0.0125135362761753,-0.02527032977591086,-0.03513958377061103,-0.1748366013066085,-0.0123239436632076,0.0131316014847806,-0.017925886876946257,0.01691640448540924,XLV,non_spy_etf
A,10,5549,0.5665885745179312,0.43341142548206885,0.0033104751316167854,0.0047301057296305,0.02395087163366935,-0.023672230316388734,0.0196404471304,-0.016911342330222,-0.031213462284508216,-0.045937253195515074,-0.2085058780066582,-0.0177722152698442,0.0197530864201047,-0.0254962672048993,0.024618546670173817,XLV,non_spy_etf
A,20,5549,0.6157866282213011,0.38421337177869885,0.006949215191312836,0.0104830148619941,0.03283922080616264,-0.03454522626550789,0.0270199927352503,-0.0253167849991092,-0.04517729420356995,-0.06577690047875707,-0.2539343181138315,-0.0241005937809478,0.0303616007664777,-0.03591844772271644,0.035780923916742785,XLV,non_spy_etf
B,1,715,0.4643356643356643,0.5356643356643357,-0.0008995020257317765,-0.0003300330071976,0.006242503232322344,-0.007090483084932737,0.005047338397435951,-0.0047995482783442,-0.012477358798616679,-0.01663025442238206,-0.0327817670953854,-0.0056438437541537,0.0039881831609895,-0.007351605665375753,0.00552733430764354,XLV,non_spy_etf
B,3,715,0.48951048951048953,0.5104895104895105,-0.0015919095197013643,-0.0002820874483114,0.010792601245276937,-0.013467467787488776,0.0088215521856835,-0.0093959731526793,-0.02206084148426052,-0.03136997835739312,-0.1023316062206574,-0.0104201680645753,0.0086805555526758,-0.013811827383758487,0.010794866638674672,XLV,non_spy_etf
B,5,715,0.5020979020979021,0.4979020979020979,-0.0017352225449688884,0.0002111486491507,0.01321681727018502,-0.016813262695643753,0.0105982906007,-0.012580504975830499,-0.026913912137587277,-0.03580063869759271,-0.1002921129518115,-0.0132727907764935,0.0114043355321953,-0.01802398689368514,0.014007854212770949,XLV,non_spy_etf
B,10,715,0.5202797202797202,0.4797202797202797,-0.00024872966622443185,0.0021629415971218,0.01852681031458665,-0.020611705971943742,0.0151640272394387,-0.0141935483911695,-0.0302247550231268,-0.04436985672794324,-0.1510897672689503,-0.0183645183641915,0.0177425443559426,-0.02485687129827956,0.020834493637124522,XLV,non_spy_etf
B,20,715,0.5832167832167832,0.4167832167832168,0.003684775445168494,0.0073904864276701,0.026382897271579765,-0.02807736147299762,0.0239792964594369,-0.02233631466656765,-0.04005404585525268,-0.05589749255948631,-0.1209442699603808,-0.0238989772497626,0.0277383294218773,-0.03346983361686012,0.03073145573914021,XLV,non_spy_etf
C,1,4078,0.49190779794016676,0.5080922020598333,-0.00025926623202743906,0.0,0.005620320081179885,-0.0059515684252194724,0.0044309540688349,-0.0043675930698545,-0.00951250835724611,-0.013858953725181514,-0.0473523921796665,-0.0044716394948906505,0.0039307587431396,-0.006043850976367022,0.005145021344924014,XLV,non_spy_etf
C,3,4078,0.5279548798430603,0.47204512015693967,0.000457125624810819,0.00098131589477985,0.010861861699551075,-0.011179963605794777,0.0088329764451784,-0.0083937971273353,-0.0176341563329551,-0.02414999997016695,-0.1023316062206574,-0.00823845633146,0.00824148813750435,-0.011293594295357194,0.010437884385000616,XLV,non_spy_etf
C,5,4078,0.5485532123589996,0.4514467876410005,0.001211624286738175,0.0019563303692298,0.014365062034308792,-0.014771124350586903,0.0120915032669197,-0.0113902847545264,-0.022258215216898348,-0.030881888115466695,-0.1012959534516479,-0.01084110231236255,0.011431212143982749,-0.014822796244909574,0.01415157949807832,XLV,non_spy_etf
C,10,4078,0.5730750367827366,0.42692496321726336,0.0033055150193491596,0.0046520687200286,0.0205040778410911,-0.01978066609174269,0.0175159235652255,-0.0155887538266755,-0.027365159404518037,-0.03811188747759218,-0.159172754399225,-0.015589627625000851,0.017895792135022202,-0.020997509539891497,0.02105888128107901,XLV,non_spy_etf
C,20,4078,0.6289847964688573,0.3710152035311427,0.007159008116083003,0.010596556131436799,0.028502321551325552,-0.02902446773414642,0.0250614935243267,-0.0223663461881402,-0.038831603958738886,-0.0536331368456025,-0.2539343181138315,-0.0208759269567352,0.02844591448059825,-0.029358867412989254,0.03142048788968035,XLV,non_spy_etf
D,1,521,0.46641074856046066,0.5335892514395394,-0.0008415204353884537,-0.0002816108117442,0.005375314334593198,-0.0062756601803724155,0.0046409379582885,-0.0045954021947654505,-0.0102004924392221,-0.0153421294870068,-0.0327817670953854,-0.0048780487819237,0.0035694673274115,-0.006418817022380401,0.004771930774164178,XLV,non_spy_etf
D,3,521,0.5028790786948176,0.4971209213051823,-0.0017465382601932228,0.0002829122963223,0.009054399723054257,-0.01267258363320805,0.0071163213607963495,-0.0085317187293121,-0.0191737680620821,-0.0302816901422041,-0.1023316062206574,-0.0089020771512902,0.0076108537380761,-0.01224623480964881,0.009276970573271702,XLV,non_spy_etf
D,5,521,0.510556621880998,0.4894433781190019,-0.0022547449612308748,0.0004678362577412,0.011425246470700118,-0.016524853670617713,0.0094869810387819,-0.0122950819627607,-0.0261136712749102,-0.0342192691051451,-0.1002921129518115,-0.0118148998996842,0.0101010101020067,-0.016381241052905077,0.012007313068855108,XLV,non_spy_etf
D,10,521,0.5220729366602687,0.4779270633397313,-0.0004979407865995147,0.00178458954452,0.017205706384393272,-0.019836864603908905,0.0143521813489987,-0.0143660212409891,-0.0285842444642252,-0.0404001539039019,-0.108441353144877,-0.0164051355209124,0.0155917788768882,-0.02331724677830004,0.01829529734539229,XLV,non_spy_etf
D,20,521,0.5738963531669866,0.42610364683301344,0.0021786632888399628,0.0073582596070169,0.024744567326640828,-0.028214153410720658,0.0229734164747037,-0.02255551409586625,-0.0405142189331905,-0.0561480552089694,-0.1209442699603808,-0.0213793103445456,0.0248962655630187,-0.03099414610225467,0.02743886931063279,XLV,non_spy_etf
A,1,5549,0.5204541358803388,0.4795458641196612,6.158750915248269e-05,0.0005025967495175,0.007890566496306595,-0.008435252518995235,0.0054611655492781,-0.0059225512489123,-0.01288738237387574,-0.01890863757174066,-0.0941072999112058,-0.0053593947044672,0.0050061050065,-0.008024018419876528,0.007320616071710218,XLY,non_spy_etf
A,3,5549,0.5431609298972788,0.45683907010272123,0.0010186946622938496,0.0019261637266441,0.015683786269831575,-0.016417433978778623,0.011451395538777349,-0.0111940298505071,-0.024821070448248536,-0.03402623425309938,-0.1551656920108718,-0.0101795560583561,0.0104655359152492,-0.015594264924429935,0.015009971211656176,XLY,non_spy_etf
A,5,5549,0.5525319877455397,0.44746801225446026,0.0019608968339528575,0.0029368575576305,0.020752143891286174,-0.021242471461570277,0.01582551458154175,-0.0148905109517251,-0.03092372189175292,-0.04424348496641642,-0.2050623624392776,-0.0136049009462561,0.0147274466050446,-0.020587398610860137,0.020190634542685253,XLY,non_spy_etf
A,10,5549,0.5806451612903226,0.41935483870967744,0.004242880688838231,0.0061371841239445,0.028611668336443186,-0.029498517592460936,0.021714996081154403,-0.0200617283915339,-0.04125394099184196,-0.05994039911943986,-0.2616487455191658,-0.0195353748701671,0.0223509933790231,-0.029362910019230425,0.02964193083598731,XLY,non_spy_etf
A,20,5549,0.6255181113714183,0.3744818886285817,0.008778176446092877,0.0130657956146023,0.04040157956295381,-0.04404416822119504,0.0321160937327662,-0.031497080887714746,-0.05619168585531096,-0.08576536662950082,-0.338302058110573,-0.0270270270220813,0.034057971017869,-0.041157376986952064,0.04332974929593843,XLY,non_spy_etf
B,1,1042,0.5163147792706334,0.4836852207293666,-0.00013288530822739588,0.00036292894965129997,0.0072720043527326255,-0.008037311176474403,0.005314031934622401,-0.00598545826972595,-0.012933675267331,-0.017750600529929935,-0.0469707283908488,-0.00586628499217425,0.004883668854967551,-0.00808984018231122,0.006793180746032837,XLY,non_spy_etf
B,3,1042,0.5268714011516314,0.4731285988483685,-5.4451201277334356e-05,0.00159660784075535,0.014024349947947308,-0.015732467085505183,0.0106913756221089,-0.0111585165749553,-0.02524900602674668,-0.033433992397255,-0.1054313099062541,-0.011059461681536951,0.01006483522252285,-0.01576071912130744,0.013913415873238202,XLY,non_spy_etf
